run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_prices,hybrid_weighted,0.8372483112812243,0.181465531411289,0.17875068812538453,0.910413660846319,0.18009787928221857,0.40340682735302086,5520,24899,25361,253034,308814,30881,30419,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_products,hybrid_weighted,0.8148542425077703,0.22081632229043954,0.33672871287128714,0.8679789273210837,0.2667235516293777,0.5406231839240979,21256,75005,41869,493124,631254,63125,96261,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_prices,hybrid_weighted,0.8378117572389853,0.18248850973779057,0.17871830575434733,0.9110433089989314,0.18058373143118908,0.40350974790347177,5519,24724,25362,253209,308814,30881,30243,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_products,hybrid_weighted,0.8149176084428772,0.22090231659027842,0.33671287128712873,0.868051094029701,0.26678130334370925,0.540632940445432,21255,74964,41870,493165,631254,63125,96219,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_prices,hybrid_weighted,0.8385727331014785,0.1838122541502767,0.1785563938991613,0.9119068264653711,0.18114620805203763,0.4035180225289633,5514,24484,25367,253449,308814,30881,29998,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_products,hybrid_weighted,0.8150506769066018,0.22108953221058325,0.3366970297029703,0.8682007079378099,0.2669128081477853,0.5406668101045935,21254,74879,41871,493250,631254,63125,96133,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_prices,hybrid_weighted,0.8392980888172168,0.185173988982937,0.17852401152812408,0.9127163740901584,0.18178820503520024,0.40366048665924564,5513,24259,25368,253674,308814,30881,29772,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_products,hybrid_weighted,0.8151457258092621,0.22121019704997555,0.33664950495049506,0.868311598246173,0.26698577817980806,0.5406631758242346,21251,74816,41874,493313,631254,63125,96067,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_prices,hybrid_weighted,0.8399003931168924,0.18629572037049558,0.17845924678604969,0.9133927961055363,0.18229330334254007,0.4037367835766241,5511,24071,25370,253862,308814,30881,29582,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_products,hybrid_weighted,0.8152978040535188,0.22141405720835722,0.3366019801980198,0.8684858544450292,0.2671192406813754,0.5406792564729722,21248,74717,41877,493412,631254,63125,95965,1,42,1.0,0.7,coarse
