run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate
threshold__price_change_threshold_0p100,threshold__price_change_threshold_0p100,new_prices,threshold,decimal_shift,8038,8038,1.0
threshold__price_change_threshold_0p100,threshold__price_change_threshold_0p100,new_prices,threshold,list_price_violation,8000,7954,0.99425
threshold__price_change_threshold_0p100,threshold__price_change_threshold_0p100,new_prices,threshold,price_drop,7941,7940,0.999874071275658
threshold__price_change_threshold_0p100,threshold__price_change_threshold_0p100,new_prices,threshold,price_spike,8021,8020,0.999875327265927
threshold__price_change_threshold_0p100,threshold__price_change_threshold_0p100,new_products,threshold,decimal_shift,10782,9670,0.8968651456130589
threshold__price_change_threshold_0p100,threshold__price_change_threshold_0p100,new_products,threshold,list_price_violation,10838,9350,0.862705296180107
threshold__price_change_threshold_0p100,threshold__price_change_threshold_0p100,new_products,threshold,price_drop,10873,9852,0.9060976731352892
threshold__price_change_threshold_0p100,threshold__price_change_threshold_0p100,new_products,threshold,price_spike,10859,9790,0.9015563127359794
